title,url,module,key1,key2,key3,key4,key5,key6,key7,key8,key9,key10,name,place
郭树清：美国升级贸易摩擦不解决任何问题 投机做空人民币必遭巨大损失,http://www.chinanews.com/cj/2019/05-25/8847044.shtml,中美贸易影响,美国,中国,郭树清,人民币,经济,金融,市场,开放,特别,消费者,李晓喻/郭树清,北京/中国/美国
述评：美国发动对华贸易战的五大世界性危害,http://www.chinanews.com/gn/2019/05-25/8847157.shtml,中美贸易影响,经济,美国,全球,世界,发展,国际,国家,中国,企业,美国政府,周文其/王建华/摩根士丹利/布鲁诺勒梅尔,北京/美国/深度广度/中国/日本/法国/欧洲/华中/巴黎
郭树清：美从对华贸易逆差中获得极大好处,http://www.chinanews.com/gn/2019/05-26/8847202.shtml,中美贸易影响,中国,美国,郭树清,金融,企业,国家,经济,市场,占,产品,郭树清/肖远企/张皮/欧美总/占高/程婕,山东/中国/美国/西方
国际货币基金组织报告称：对华加征关税成本几乎全由美方承担,http://www.chinanews.com/gj/2019/05-26/8847228.shtml,中美贸易影响,关税,贸易,影响,美国,中国,导致,全球,报告,IMF,增加,华盛顿/关晋勇/特朗普/国新,美国/中国/巴西
张连起：美国低估了中国人民的决心和意志！经贸摩擦中国会痛，但决不会输！,http://www.chinanews.com/cj/2019/05-26/8847408.shtml,中美贸易影响,美国,连起,中国,美方,经济,会计,摩擦,知识产权,谈判,制造,关键原/危中/李思,美国/中国/越南/印尼
周末重磅！一行两会发声了,http://www.chinanews.com/cj/2019/05-26/8847451.shtml,中美贸易影响,人民币,证监会,央行,违规,上市公司,波动,制度,资本,金融,近期,郭树清/陈雨露/阎庆民,中国
台媒：美对陆祭出关税高墙与科技围堵 伤人伤己,http://www.chinanews.com/gn/2019/05-26/8847517.shtml,中美贸易影响,大陆,美国,台湾,指出,特朗普,科技,文章,贸易,关税,评论,特朗普,台北/台湾/美国/大陆/亚洲
张连起：欲借贸易摩擦迫中国产业链外移不现实,http://www.chinanews.com/gn/2019/05-23/8845050.shtml,中美贸易影响,中国,连起,经济,美国,产业,产业链,贸易摩擦,自主创新,关税,中新社,陈文/欧美韩,北京/中国/美国/港台地区/美国纽约/深圳/东莞
国际秩序容不得任性妄为——无视规则必将失败,http://www.chinanews.com/gn/2019/05-23/8844611.shtml,中美贸易影响,美国,规则,国际,世界,美方,全球,世贸组织,争端,美国政府,贸易,图斯克/戈登布朗/博尔顿,北京/美国/德国/中国/太平洋/巴黎/维也纳/美韩/英国
冷静看待中美经贸摩擦 永远首先做好自己的事,http://www.chinanews.com/gn/2019/05-23/8844643.shtml,中美贸易影响,美国,中国,发展,中美,贸易战,贸易,关税,摩擦,指出,中美关系,林毅夫/周世俭/陈文玲/张运成/查道炯/余淼杰/斐晔,美国/中国/加拿大/墨西哥/欧洲/日本/南南/长江/北京
加征关税是把“双刃剑” “美国吃亏论”站不住脚,http://www.chinanews.com/gn/2019/05-23/8844650.shtml,中美贸易影响,美国,中国,贸易,关税,发展,经济,能力,国际,林毅夫,全世界,张志文/陈文玲/周世俭/余淼杰/林毅夫/张运成,美国/中国/东盟
环球热点：甩锅中国不能让美国“再次伟大”,http://www.chinanews.com/gn/2019/05-23/8844658.shtml,中美贸易影响,美国,中国,特朗普,指出,关税,世界,文章,胡逸山,希望,网站,摩根士丹利/斯蒂芬罗奇/特朗普/胡逸山/沈丁立/雅各宾/张红,中国/美国/亚洲/新加坡/白宫/加拿大/墨西哥/欧洲/日本/英国/西方/美中/工薪阶层/德国
访全国政协常委、中国税务学会副会长张连起,http://www.chinanews.com/cj/2019/05-23/8844696.shtml,中美贸易影响,美国,中国,美方,贸易,企业,产业,华为,摩擦,经济,科技,周琳/罗森格伦/海思/戴维戈德曼/费对稳/愈奋/才能/哈耶克,美国/中国/波士顿/纽约/越南/印尼/印度尼西亚/西方
美方极限施压危害世界经济 中国有能力应对压力挑战,http://www.chinanews.com/cj/2019/05-23/8844697.shtml,中美贸易影响,中国,美国,经济,贸易,世界,摩擦,美方,应对,专家,关税,周明阳/乔金亮/国应/林毅夫/余淼杰/淼杰/福特/张运成/运成美,中国/北京/美国/越南/柬埔寨/孟加拉/印尼/印度/韩国/东盟
港澳台媒评中美贸易摩擦：美国勿错判形势 要悬崖勒马,http://www.chinanews.com/ga/2019/05-23/8844756.shtml,中美贸易影响,美国,中国,企业,发表,全球,香港,评论,科技,升级,市场,特朗普/陈文/摩根士丹利,美国/中国/无利/纽约/香港/深圳/江苏/连云港/台湾/中美合作
“从头到脚”在变贵 美企和消费者呼吁结束贸易战,http://www.chinanews.com/cj/2019/05-23/8844795.shtml,中美贸易影响,美国,中国,消费者,关税,加征,企业,商品,贸易战,特朗普,提高,贵美/李金磊/贵买/廖攀/李雪瑶/梅西/特朗普/那方/白明/刚需/鞠建东/高凌云/里克,北京/美国/中国/纽约/迈阿密/来源国/凌云/美国纽约/越南
社评：美休想用打压华为等企业胁迫中国,http://www.chinanews.com/gn/2019/05-23/8844902.shtml,中美贸易影响,中国,华为,美国,美方,美国政府,美国公司,贸易战,华盛顿,筹码,正,华盛顿/任正非/招华为,美国/中国/白宫/欧洲/北京
集中力量办大事：中国跨越发展的法宝,http://www.chinanews.com/ll/2019/05-23/8845158.shtml,中美贸易影响,中国,大事,集中力量,办,工业化,发展,计划,社会主义,国家,资本,郑有贵/邓小平/江泽民/胡锦涛/习近平/阿波罗/特朗普,中国/长江/三峡/美国/曼哈顿
新台币贬值创新低 台民生消费价格承压,http://www.chinanews.com/tw/2019/05-23/8845426.shtml,中美贸易影响,台湾,新台币,影响,外资,贬,媒体,当天,经济,指出,汇率,孙明德,台北/台湾/韩国
专家评中美经贸：对华挑起贸易战“项庄舞剑，意在沛公”,http://www.chinanews.com/gn/2019/05-23/8845468.shtml,中美贸易影响,中国,美国,经济,贸易,关税,专家,美国政府,加征,贸易逆差,全球,林毅夫/斯穆特/霍利/里根/黄益平/奥巴马/张运成/余淼杰/运成/陈文玲,北京/中国/美国/澳大利亚/来源国
商务部密集回应中美经贸磋商：美方想继续谈应拿出诚意,http://www.chinanews.com/gn/2019/05-23/8845564.shtml,中美贸易影响,中国,企业,中方,美方,高峰,美国,称,措施,经济,进口,赵隽/特朗普/刘鹤,中国/美国/加大力度/上海/德国/西班牙/加拿大/丹麦/巴西/荷兰/法国
为什么说美国的算盘打错了？,http://www.chinanews.com/gn/2019/05-23/8845623.shtml,中美贸易影响,中国,美国,国家,出口,占,指出,贸易逆差,企业,周世俭,林毅夫,侯雨彤/特朗普/林毅夫/周世俭/余淼杰/马丁费尔德斯坦/耿爽/强余淼/孙秋霞,美国/中国/越南/柬埔寨/孟加拉/加拿大/墨西哥/欧洲/日本/印度/俄国/巴西/东盟
国是论坛丨中央此时再提“中部崛起”，背后有何深意？,http://www.chinanews.com/gn/2019/05-23/8845624.shtml,中美贸易影响,中部,地区,发展,崛起,经济,中国,未来,区域,国家,推动,陈耀/承东启/张建清/刘波/强优/张建平/施策/西引/张建/冯玲玲,江西/南昌/山西/安徽/南湖/湖南/中国/长江黄河/淮河/日益壮大
公平合作是唯一正确的选择——零和博弈必将失败,http://www.chinanews.com/gn/2019/05-24/8845681.shtml,中美贸易影响,美国,贸易,中国,博弈,世界,合作,制裁,思维,国际,陷入,史蒂夫班农/里根/威廉赖因施/杰弗里萨克斯/纳瓦罗/安赫尔古里亚,北京/西方/美国/中国/日本/万山
林毅夫：美国从中国买东西并不是给中国的恩惠,http://www.chinanews.com/gn/2019/05-24/8845779.shtml,中美贸易影响,中国,美国,林毅夫,发展,贸易逆差,国家,贸易,升级,增加,关税,林毅夫/柴华据/余淼杰/周世俭/特朗普/代还会/福特,美国/中国/北京/加拿大/墨西哥/欧洲/日本/越南/柬埔寨/孟加拉/德国/韩国
恃强凌弱 美式霸凌的外交污点,http://www.chinanews.com/gn/2019/05-22/8844073.shtml,中美贸易影响,美国,外交,平等,美方,霸凌,恃强凌弱,中国,科技,市场,合作,刘晨傅,北京/美国/中国
崔天凯大使谈中美贸易磋商：美方不止一次朝令暮改,http://www.chinanews.com/gj/2019/05-22/8844054.shtml,中美贸易影响,崔天凯,美国,贸易,中方,采访,美方,中国,华为,国家,应,崔天凯/已达成/福克斯/布雷特/贝尔/布雷特贝尔/克里斯托弗雷/斯诺登,中国/美国/西方
外交部：事实证明外商对华投资依然热情高涨,http://www.chinanews.com/gn/2019/05-21/8843467.shtml,中美贸易影响,投资,中国,企业,陆慷,市场,来华,美方,经济,美国,外国,陆慷/特斯拉,北京/中国/美国/日本
外交部：中美贸易协议必须双向平衡、平等互利,http://www.chinanews.com/gn/2019/05-21/8843472.shtml,中美贸易影响,贸易,协议,美国,平衡,陆慷,关系,平等互利,晓晨,外交部,发言人,陆慷/特朗普,北京/美国/中国
高关税加重美国民众生活负担 每双鞋涨价50多美元,http://www.chinanews.com/gj/2019/05-21/8843501.shtml,中美贸易影响,美国,关税,产品,鞋子,影响,中国,企业,家庭,约合,BBC,特朗普/里克赫芬宾/赫芬宾/安迪波尔克/波尔克/张敏,美国/中国/英国/越南/印尼
美国与中国协商合作才有利彼此更有利世界,http://www.chinanews.com/gn/2019/05-22/8843569.shtml,中美贸易影响,美国,经济,世界,中国,中美,全球,贸易,增长,企业,国,习近平/潘多拉/华盛顿/特斯拉/容得/姚亿博,美国/地球/中国/蒙大拿/阿拉斯加/太平洋
联合国报告：贸易争端损害全球经济增长前景,http://www.chinanews.com/gj/2019/05-22/8843586.shtml,中美贸易影响,贸易,全球,报告,经济,增长,国际,影响,指出,经济体,争端,,东亚/非洲/拉丁美洲/西亚/加勒比地区
印尼拟出台新“国家重建计划”,http://www.chinanews.com/gj/2019/05-22/8843628.shtml,中美贸易影响,印尼,计划,科,印尼政府,佐,经济,发展,财政,增速,降低,田原/班邦称/班邦/伦敦/斯莉/脱欧,印尼/纽约/英国
新华时评：美搅局国际贸易，很不靠谱！,http://www.chinanews.com/gn/2019/05-22/8843758.shtml,中美贸易影响,美国,国际贸易,搅局,中国,关税,靠谱,美方,秉持,章法,国家,何雨欣,北京/美国/中国/中国站
美媒：贸易战冲击美国社会多行业 损失远超预期,http://www.chinanews.com/gj/2019/05-22/8843963.shtml,中美贸易影响,美国,中国,关税,称,贸易摩擦,高校,增加,影响,货品,进口,特朗普/廖攀/高价/普兰特/杜克/谈一谈,美国/中国/江苏/连云港/费城/白宫/纽约/曼哈顿/佛罗里达州
中印高端对话：美国贸易霸凌主义不得人心,http://www.chinanews.com/gn/2019/05-22/8844005.shtml,中美贸易影响,文明,交流,中国,印度,发展,美国,全球化,鉴,国,互,罗照辉/印文明/尼赫鲁/钱德拉/库尔卡尼/乔什/伯杰/萨黑印/昌德/史两次/习近平/莫迪/玄奘/圣雄甘地/印中,美国/印度/孟买/中国/东南亚/中亚/武汉/亚洲/北京/亨廷顿/西方
任正非：一个国家的强盛，是在小学教师讲台上完成的,http://www.chinanews.com/gn/2019/05-22/8844041.shtml,中美贸易影响,任正非,教育,国家,董倩,华为,G,社会,央视,文化,基础教育,任正非/董倩/海思/云社会/朵云/乔布斯/才未来/完发/阿尔法,美国/中国/德国/大山/俄罗斯/上海/欧洲
专访：中国发展给亚太地区带来积极影响,http://www.chinanews.com/gn/2019/05-22/8844224.shtml,中美贸易影响,中国,夏巴,纳,阿利斯,亚太地区,一带,发展,国家,合作,持续发展,阿利斯/杨舟明/阿米达阿利斯,曼谷/中国/夏巴/亚洲/太平洋/中华人民共和国/北京/印度尼西亚/印尼
商家将被迫把关税转嫁给消费者 美商界感受贸易摩擦之痛,http://www.chinanews.com/gj/2019/05-22/8844261.shtml,中美贸易影响,关税,商业,美国,影响,奥兰治县,带来,贸易摩擦,商界,新华社,中美,安杰拉埃弗罗斯/欧文/琳达迪马里奥/马里奥/迈克尔德莱尼/埃里克威廉姆斯,洛杉矶/美国/加利福尼亚州/加州/中国/美中
外交部就美考虑对更多中国企业采取限制措施等答问,http://www.chinanews.com/gn/2019/05-22/8844421.shtml,中美贸易影响,中国,中方,国家,总统,美国,企业,合作,问,投资,答,习近平/穆罕默/杜伊/伊素福/李克强/普京/默克尔/马克龙/伊核/姚敬/马哈茂德/特朗普/谢尔曼/根哥布/盖莱/东航/张明/王毅,尼日尔/中国/北京/浙江/江西/非洲/俄罗斯/法国/伊朗/巴基斯坦/美国/纳米比亚/莫桑比克/吉布提/中欧/上海/中亚/印度/比什凯克/青岛/日本/斯里兰卡/科伦坡
“新南向”落空加速边缘化 台湾各界检视当局执政三周年,http://www.chinanews.com/tw/2019/05-22/8844436.shtml,中美贸易影响,台湾,当局,民进党,大陆,民众,两岸,两岸关系,美国,台当局,相关,陈思武/刘刚/李建华/程建人/陈一新/黄奎博/庞建国/赖岳谦/林祖嘉/刘心,台湾/台北/美国/中国/大陆/新南
林毅夫：我对中美贸易战的三个观点,http://www.chinanews.com/gn/2019/05-22/8844461.shtml,中美贸易影响,中国,美国,发展,贸易逆差,贸易,技术,国内,增长,国家,生产,林毅夫/特朗普/秋霞/曾朗/谈过/福特,中国/美国/惠东/加拿大/墨西哥/欧洲/日本/德国/韩国/来源国
林毅夫研判贸易争端前景：世界期待共享中国持续发展机遇,http://www.chinanews.com/cj/2019/05-22/8844511.shtml,中美贸易影响,中国,美国,林毅夫,发展,经济,美方,技术,逆差,贸易,世界,杨程晨/王恩博/林毅夫/骆云飞/福特/萨默斯,北京/中国/美国/加拿大/墨西哥/欧洲/日本
中国专家驳斥美方谬论：美国向中国买东西并非施以恩惠,http://www.chinanews.com/gn/2019/05-22/8844514.shtml,中美贸易影响,美国,中国,加征,贸易逆差,关税,占,林毅夫,贸易,中美,解决,林毅夫/骆云飞/余淼杰/周世俭,中国/美国/北京
蔡冠深：内地与香港优势互补 两地企业应携手“走出去”,http://www.chinanews.com/ga/2019/05-22/8844526.shtml,中美贸易影响,企业,香港,香港中华总商会,内地,蔡冠深,合作,北京,专业,访京,团,蔡冠深/蔡冠,北京/香港
专访：合作是解决中美经贸摩擦的唯一正确选择,http://www.chinanews.com/gn/2019/05-21/8842902.shtml,中美贸易影响,中国,美国,态度,解决,卡瓦略,世界,关税,加征,合作,达成,瓦加斯/德罗卡瓦略/陈威华/赵焱/卡瓦略,里约热内卢/巴西/美国/中国/巴中
全国政协委员高燕：中美贸易失衡是个“伪命题”,http://www.chinanews.com/gn/2019/05-21/8843004.shtml,中美贸易影响,贸易,美国,中国,企业,关税,所有权,应对,加征,投资,统计,高燕/申铖/海默/史密斯华,北京/中国/美国/加大力度
望海楼：美方一意孤行必将承受严重后果,http://www.chinanews.com/gn/2019/05-21/8842502.shtml,中美贸易影响,中国,美国,国家,美方,利益,国际,政策,世界,国,中方,苏晓晖/王毅/应是平/习近平,美国/中国/中美合作
用汽车关税施压贸易谈判 美国给欧盟脖子套上绳索,http://www.chinanews.com/gj/2019/05-21/8842505.shtml,中美贸易影响,美国,欧洲,欧盟,特朗普,分歧,关系,关税,汽车,默克尔,报道,特朗普/蓬佩/崔洪建/袁征/默克尔/盖里尼/亚马逊/战袁征/少锋/尹昊文/孙少锋,美国/日本/加拿大/俄罗斯/布鲁塞尔/莫斯科/欧洲/中国/英国/大西洋/伊朗/苏联/德国/德意志/中三
全国政协委员高燕：中美贸易失衡是个“伪命题”,http://www.chinanews.com/gn/2019/05-21/8842510.shtml,中美贸易影响,美国,贸易,中国,高燕,企业,关税,世界,美方,所有权,统计,高燕/林丽/海默/史密斯华,中国/美国/加大力度
中国驻欧盟使团团长：中美贸易摩擦升级责任完全在美方,http://www.chinanews.com/gn/2019/05-21/8842521.shtml,中美贸易影响,中方,美方,磋商,张明,态度,谈判,世界,国家,关税,合作,张明/张明美/步美方,布鲁塞尔/中美合作/中国
多家海外投资机构认为——中国有足够实力应对关税威胁,http://www.chinanews.com/cj/2019/05-21/8842557.shtml,中美贸易影响,中国,经济,政策,数据,影响,美国,应对,中国政府,企业,出口,蒋华栋/安石/德恩/约翰思/普福德,中国/美国
裘援平：中美经贸摩擦的根子在美国对华遏制政策,http://www.chinanews.com/gn/2019/05-21/8842640.shtml,中美贸易影响,美国,中国,美方,发展,经济,贸易,中美关系,世界,裘援平,关税,裘援平/刘羊旸,美国/北京/中国
港台媒体：美发动贸易战得不偿失 给自身增添巨大风险,http://www.chinanews.com/tw/2019/05-21/8842622.shtml,中美贸易影响,美国,中国,特朗普,关税,评论,称,香港,经济,黄豆,国际,特朗普/陈文/沃森/查斯弗里曼/郑永年/陈孟/特朗普华盛顿,中国/美国/深圳/香港/台湾/大陆/农场/西方/英国
美国遏制中国的企图昭然若揭,http://www.chinanews.com/cj/2019/05-21/8842791.shtml,中美贸易影响,中国,美国,全球,经济,南非,中美,摩擦,拉普,恩,世界,蔡淳/海恩斯/威利恩赫拉普/拉普/约翰博尔顿/特朗普/华盛顿/西腾/比勒姆贝特,南非/美国/中国/比勒陀利亚/非洲
贸易战如何影响美国家庭？ 一双鞋可能贵50多美元,http://www.chinanews.com/gj/2019/05-21/8842695.shtml,中美贸易影响,美国,关税,鞋子,中国,售价,影响,产品,消费者,家庭,协会,战对/特朗普/廖攀/季各大/波克,美国/英国/中国/纽约/越南/印尼
又见“新闻乌龙”，平台不能只推送不审核,http://www.chinanews.com/sh/2019/05-21/8842809.shtml,中美贸易影响,新闻,推送,信息,网站,审核,抢发,平台,新华社,发布,网络平台,倪明,
用臆想构建的“美国重建中国论”,http://www.chinanews.com/gn/2019/05-21/8843073.shtml,中美贸易影响,中国,美国,世界,贸易,重建,经济,全球,国际,国家,华工,郭言,美国/中国/北美/大陆/华尔街/地球/西方
特朗普称中美协议必须更有利于美国 外交部回应,http://www.chinanews.com/gn/2019/05-21/8843125.shtml,中美贸易影响,贸易,美国,协议,平衡,中国,关系,简单,中方,近日,媒体,特朗普/陆慷/韩晓明,美国/中国
陆慷引日机构报告驳特朗普言论：外商投资依然看好中国,http://www.chinanews.com/gn/2019/05-21/8843170.shtml,中美贸易影响,中国,美国,陆慷,贸易,企业,投资,经济,情况,协议,关税,梁晓辉/宋蕙/特朗普/陆慷/特斯拉,北京/美国/中国/越南/亚洲/日本
外媒：美发起贸易战损人不利己 让世界经济置身危险中,http://www.chinanews.com/gj/2019/05-21/8843279.shtml,中美贸易影响,美国,中国,经济,关税,贸易战,称,特朗普,日本,全球,贸易,特朗普/陈文/拜登/福克斯/布鲁姆菲尔德/彭博社/库德洛/布鲁诺/勒梅尔/张斌/马克西姆/奥列什金/维文,美国/中国/深圳/美国纽约/农场/科罗拉多州/新加坡/马来西亚/墨西哥/日本/法国/欧洲/厦门/韩国/东亚/俄罗斯/山西太原/张云
美方称对华加征关税迫使企业搬离中国 外交部回应,http://www.chinanews.com/gn/2019/05-21/8843275.shtml,中美贸易影响,中国,企业,投资,陆慷,美国,市场,美方,经济,称,情况,陆慷/特朗普/特斯拉,中国/美国/越南/亚洲/日本
中外人士：美无理要求将起反作用,http://www.chinanews.com/cj/2019/05-21/8843325.shtml,中美贸易影响,全球,美国,接受,投资,国际,沟通,中美,摩擦,经济,中国,李晓喻/陆克文/葛国瑞/莫汉/詹晓宁,海口/美国/中国/澳大利亚
外交部就美方对华为采取限制措施、海湾地区形势等答问,http://www.chinanews.com/gn/2019/05-21/8843361.shtml,中美贸易影响,中国,企业,美国,中方,答,问,投资,贸易,合作,国家,特朗普/萨尔维尼/张明/所罗门/特斯拉/华盛顿/申索,美国/中国/意大利/台湾/中国台湾地区/所罗门群岛/越南/亚洲/日本/肯塔基州/列克星敦/重庆/陕西/江西/甘肃省/肯塔基/田纳西/科罗拉多/巴格达/伊朗/中东
时评：美玩弄数字游戏混淆是非，很不地道！,http://www.chinanews.com/gn/2019/05-21/8843428.shtml,中美贸易影响,美国,商品,贸易,全球,影响,关税,消费者,中国,经济,警告,刘开雄/布雷顿/梅西,北京/美国/中国
农产品期货“冰火两重天” 波动风险需谨防,http://www.chinanews.com/fortune/2019/05-20/8841670.shtml,中美贸易影响,期货,市场,品种,农产品,价格,棉花,红枣,影响,情绪,走势,李岚君/瑞达/王翠冰/赵广钰/毕慧称/毕慧/舒扬,南疆/美国/南美/中国/印度
东亚中国2019年高端财富管理论坛在北京落幕,http://www.chinanews.com/business/2019/05-20/8841756.shtml,中美贸易影响,全球,市场,投资,中国,客户,东亚,经济,资产,专业,配置,叶檀/摩根/蒋先威/戴德梁行/魏东,东亚/中国/北京/香港
国际观察：美国极限施压挑战国际规则将自食恶果,http://www.chinanews.com/gj/2019/05-19/8841193.shtml,中美贸易影响,美国,施压,极限,国际,国家,做法,规则,伊朗,破坏,中国,路易斯金塔纳/马杜罗/贝尔纳德威特/特朗普/马库斯陶伯/阮宗泽/单赢/曼努埃尔耶佩/阿列克谢马斯洛夫/罗梅君/兰迪/朱建荣/赵卓昀/陈静/姜俏梅/徐烨/王瑛/张远张/栾海潘/穆东马,北京/美国/伊朗/俄罗斯/委内瑞拉/古巴/中国/日本/印度/玻利瓦尔/尼加拉瓜/比利时/德国/杜伊斯堡/埃森/罗马尼亚/巴黎/欧洲/中东
将制造业“逼”回美国？前4个月中国制造业吸引外资增长11.4%,http://www.chinanews.com/gn/2019/05-19/8841195.shtml,中美贸易影响,中国,投资,市场,全球,吸引外资,中部,外商投资,贸易摩擦,地区,新,欧喜/路虎/施耐德/蔡华/李洁/王萍/赵斌/高通/普洛斯/丁飞/成谢元/范存宝,中国/江西省/南昌市/英国/法国/美国/北美/上海/开发区
新华国际时评：出尔反尔——美式霸凌的诚信污点,http://www.chinanews.com/gn/2019/05-19/8841218.shtml,中美贸易影响,美方,美国,国际,霸凌,贸易,美式,磋商,协定,出尔反尔,诚信,许缘傅/威樊宇/布雷顿,北京/中国/美国/美韩/北美/法国/太平洋/巴黎
前4个月中国制造业吸引外资增长11.4%,http://www.chinanews.com/cj/2019/05-19/8841278.shtml,中美贸易影响,中国,投资,市场,吸引外资,全球,中部,外商投资,地区,贸易摩擦,增长,欧喜/路虎/施耐德/蔡华/李洁/操端晶/王萍/赵斌/高通/普洛斯/丁飞/成谢元/范存宝,美国/中国/江西省/南昌市/英国/法国/北美/上海/开发区
刘世锦：贸易战不能解决问题 只能导致两败俱伤,http://www.chinanews.com/gn/2019/05-19/8841408.shtml,中美贸易影响,中国,经济,美国,刘世锦,增长,国,美方,加征,关税,企业,刘世锦/陈炜伟,北京/中国/美国/华中
在极限施压下挺直脊梁 华为海思将成为科技自立的榜样,http://www.chinanews.com/gn/2019/05-20/8841445.shtml,中美贸易影响,华为,科技,海思,自立,做好,芯片,产品,战略,国家,技术,海思/李山/何庭波/特朗普/任正非,美国/中国
国际论坛：国际关系岂能退回到野蛮时代,http://www.chinanews.com/gn/2019/05-20/8841453.shtml,中美贸易影响,美国,美方,经济,国际,中国,全球,世界,国家,撒野,发展,瑞安哈斯/利为求,欧洲/中国/美国/德意志/德国/之利
海外多家媒体关注中美经贸摩擦——“美国吃亏论”是自欺欺人,http://www.chinanews.com/cj/2019/05-20/8841491.shtml,中美贸易影响,美国,贸易,关税,中国,全球,经济,称,争端,消费者,中美,翟朝辉/昂得雷/特朗普,美国/英国/牛津/匈牙利/西方/中国/捷克/法国/欧洲
声明：《中美贸易战停火！止战！》系2018年旧闻,http://www.chinanews.com/gn/2019/05-20/8841612.shtml,中美贸易影响,新华社,发布,战,谴责,止,停火,盗用,予以,新闻,名义,,
“中美贸易战停火！止战！”系旧稿,http://www.chinanews.com/gn/2019/05-20/8841627.shtml,中美贸易影响,贸易战,篇文章,新闻,稿,旧,朋友圈,平台,文章,止,战,华盛顿,中国
希望中美经贸摩擦早日解决——一位美国豆农的心声,http://www.chinanews.com/gn/2019/05-20/8841900.shtml,中美贸易影响,大豆,美国,农场,摩擦,克斯奈德,谢,路易斯安那州,约,中国,出口,潘丽君/张墨成/高路/雷谢/克斯奈德/保罗奥库安/安说/皮尔逊/克斯奈德奥库安皮尔逊/王迎,美国/巴吞鲁日/路易斯安那州/农场/中国海/中国
中国“应战”道义当先 以德服人底气十足,http://www.chinanews.com/gn/2019/05-20/8841926.shtml,中美贸易影响,美方,中国,中方,发展,磋商,经济,诚意,原则,升级,以德服人,安英昭/孟子/王毅/义字/马朝旭/战是,北京/中国/美国/日本
不惧外部冲击 中国金融市场仍有“稳定之锚”,http://www.chinanews.com/gn/2019/05-20/8842230.shtml,中美贸易影响,中国,经济,稳定,金融,人民币,增长,货币,发展,指出,关税,王孝松/孝松/盛松成/潘功胜/张明/马骏,中国/北京/美国
社评：如果弱到一掐就死，华为安能引领5G,http://www.chinanews.com/gn/2019/05-20/8842342.shtml,中美贸易影响,华为,中国,美国,断供,技术,供应链,G,网络,影响,能力,灵思/任正非/路华为,中国/美国/西方
全国政协常委裘援平：中美经贸摩擦的根子在美国对华遏制政策,http://www.chinanews.com/gn/2019/05-20/8842410.shtml,中美贸易影响,美国,中国,美方,发展,经济,贸易,中美关系,世界,关税,裘援平,裘援平/刘羊旸,北京/美国/中国
逆历史潮流而动 终将被历史抛弃——戳穿美方霸凌主义真面目,http://www.chinanews.com/gn/2019/05-20/8842432.shtml,中美贸易影响,美国,中国,美方,关税,贸易,加征,知识产权,经济,国家,发展,特朗普/杰弗里萨克斯/保罗克鲁格曼/李永/斯蒂芬罗奇/斯穆特/霍利/戴维斯蒂芬斯/斯蒂芬斯/穆迪/马克/拉里库德洛/屠新泉/特斯拉/通宝洁/乔丹/高通/迪奥尔/万科技/高锐/马克龙/霍曼/黑手/斯诺登/维基/罗伯特霍马茨/陈二厚/张旭东/李忠发/韩洁/陈芳/于佳欣/杨依军/刘红霞/张泉/曹筱凡,北京/美国/中国/美东/英国/新兴国家/牛津/太平洋/巴黎/亚洲/美中/上海/来源国/法国/东亚/西班牙/德国/阿联酋/多国/澳大利亚/荷兰/泰山/西南
